1531219267,"652
"
time,CO2 IN PPM
1531219351,"660
"
time,CO2 IN PPM
1531219436,"644
"
time,CO2 IN PPM
1531219520,"640
"
time,CO2 IN PPM
1531219605,"658
"
time,CO2 IN PPM
1531219689,"638
"
time,CO2 IN PPM
1531219774,"633
"
time,CO2 IN PPM
1531219858,"644
"
time,CO2 IN PPM
1531219943,"647
"
time,CO2 IN PPM
1531220027,"634
"
time,CO2 IN PPM
1531220112,"628
"
time,CO2 IN PPM
1531220196,"643
"
time,CO2 IN PPM
1531220281,"625
"
time,CO2 IN PPM
1531220365,"626
"
time,CO2 IN PPM
1531220450,"626
"
time,CO2 IN PPM
1531220534,"627
"
time,CO2 IN PPM
1531220619,"605
"
time,CO2 IN PPM
1531220704,"611
"
time,CO2 IN PPM
1531220788,"604
"
time,CO2 IN PPM
1531220873,"607
"
time,CO2 IN PPM
1531220957,"618
"
time,CO2 IN PPM
1531221042,"608
"
time,CO2 IN PPM
1531221126,"609
"
time,CO2 IN PPM
1531221211,"603
"
time,CO2 IN PPM
1531221295,"597
"
time,CO2 IN PPM
1531221380,"605
"
time,CO2 IN PPM
1531221464,"613
"
time,CO2 IN PPM
1531221549,"586
"
time,CO2 IN PPM
1531221633,"593
"
time,CO2 IN PPM
1531221718,"595
"
time,CO2 IN PPM
1531221802,"589
"
time,CO2 IN PPM
1531221887,"589
"
time,CO2 IN PPM
1531221971,"598
"
time,CO2 IN PPM
1531222056,"594
"
time,CO2 IN PPM
1531222140,"575
"
time,CO2 IN PPM
1531222225,"592
"
time,CO2 IN PPM
1531222310,"565
"
time,CO2 IN PPM
1531222394,"570
"
time,CO2 IN PPM
1531222479,"572
"
time,CO2 IN PPM
1531222563,"575
"
time,CO2 IN PPM
1531222648,"559
"
time,CO2 IN PPM
1531222732,"573
"
time,CO2 IN PPM
1531222817,"576
"
time,CO2 IN PPM
1531222901,"577
"
time,CO2 IN PPM
1531222986,"570
"
time,CO2 IN PPM
1531223070,"556
"
time,CO2 IN PPM
1531223155,"565
"
time,CO2 IN PPM
1531223239,"571
"
time,CO2 IN PPM
1531223324,"578
"
time,CO2 IN PPM
1531223408,"555
"
time,CO2 IN PPM
1531223493,"553
"
time,CO2 IN PPM
1531223577,"557
"
time,CO2 IN PPM
1531223662,"568
"
time,CO2 IN PPM
1531223746,"557
"
time,CO2 IN PPM
1531223831,"559
"
time,CO2 IN PPM
1531223915,"562
"
time,CO2 IN PPM
1531224000,"558
"
time,CO2 IN PPM
1531224084,"542
"
time,CO2 IN PPM
1531224169,"554
"
time,CO2 IN PPM
1531224254,"558
"
time,CO2 IN PPM
1531224338,"555
"
time,CO2 IN PPM
1531224423,"560
"
time,CO2 IN PPM
1531224507,"539
"
time,CO2 IN PPM
1531224592,"548
"
time,CO2 IN PPM
1531224676,"541
"
time,CO2 IN PPM
1531224761,"543
"
time,CO2 IN PPM
1531224845,"542
"
time,CO2 IN PPM
1531224930,"546
"
time,CO2 IN PPM
1531225014,"549
"
time,CO2 IN PPM
1531225099,"549
"
time,CO2 IN PPM
1531225183,"537
"
time,CO2 IN PPM
1531225268,"545
"
time,CO2 IN PPM
1531225352,"531
"
time,CO2 IN PPM
1531225437,"537
"
time,CO2 IN PPM
1531225521,"548
"
time,CO2 IN PPM
1531225606,"526
"
time,CO2 IN PPM
1531225690,"544
"
time,CO2 IN PPM
1531225775,"534
"
time,CO2 IN PPM
1531225859,"521
"
time,CO2 IN PPM
1531225944,"526
"
time,CO2 IN PPM
1531226028,"519
"
time,CO2 IN PPM
1531226113,"518
"
time,CO2 IN PPM
1531226198,"525
"
time,CO2 IN PPM
1531226282,"532
"
time,CO2 IN PPM
1531226367,"529
"
time,CO2 IN PPM
1531226451,"531
"
time,CO2 IN PPM
1531226536,"522
"
time,CO2 IN PPM
1531226620,"536
"
time,CO2 IN PPM
1531226705,"523
"
time,CO2 IN PPM
1531226789,"521
"
time,CO2 IN PPM
1531226874,"523
"
time,CO2 IN PPM
1531226958,"516
"
time,CO2 IN PPM
1531227043,"516
"
time,CO2 IN PPM
1531227127,"518
"
time,CO2 IN PPM
1531227212,"512
"
time,CO2 IN PPM
1531227296,"516
"
time,CO2 IN PPM
1531227381,"525
"
time,CO2 IN PPM
1531227465,"520
"
time,CO2 IN PPM
1531227550,"522
"
time,CO2 IN PPM
1531227634,"517
"
time,CO2 IN PPM
1531227719,"527
"
time,CO2 IN PPM
1531227803,"515
"
time,CO2 IN PPM
1531227888,"510
"
time,CO2 IN PPM
1531227972,"512
"
time,CO2 IN PPM
1531228057,"514
"
time,CO2 IN PPM
1531228142,"510
"
time,CO2 IN PPM
1531228226,"503
"
time,CO2 IN PPM
1531228311,"510
"
time,CO2 IN PPM
1531228395,"503
"
time,CO2 IN PPM
1531228480,"505
"
time,CO2 IN PPM
1531228564,"508
"
time,CO2 IN PPM
1531228649,"500
"
time,CO2 IN PPM
1531228733,"498
"
time,CO2 IN PPM
1531228818,"498
"
time,CO2 IN PPM
1531228902,"494
"
time,CO2 IN PPM
1531228987,"496
"
time,CO2 IN PPM
1531229071,"506
"
time,CO2 IN PPM
1531229156,"499
"
time,CO2 IN PPM
1531229240,"506
"
time,CO2 IN PPM
1531229325,"485
"
time,CO2 IN PPM
1531229409,"493
"
time,CO2 IN PPM
1531229494,"505
"
time,CO2 IN PPM
1531229578,"488
"
time,CO2 IN PPM
1531229663,"496
"
time,CO2 IN PPM
1531229747,"492
"
time,CO2 IN PPM
1531229832,"491
"
time,CO2 IN PPM
1531229916,"493
"
time,CO2 IN PPM
1531230001,"492
"
time,CO2 IN PPM
1531230086,"480
"
time,CO2 IN PPM
1531230170,"485
"
time,CO2 IN PPM
1531230255,"477
"
time,CO2 IN PPM
1531230339,"481
"
time,CO2 IN PPM
1531230424,"490
"
time,CO2 IN PPM
1531230508,"491
"
time,CO2 IN PPM
1531230593,"487
"
time,CO2 IN PPM
1531230677,"477
"
time,CO2 IN PPM
1531230762,"488
"
time,CO2 IN PPM
1531230846,"487
"
time,CO2 IN PPM
1531230931,"478
"
time,CO2 IN PPM
1531231015,"488
"
time,CO2 IN PPM
1531231100,"478
"
time,CO2 IN PPM
1531231184,"477
"
time,CO2 IN PPM
1531231269,"495
"
time,CO2 IN PPM
1531231353,"471
"
time,CO2 IN PPM
1531231438,"473
"
time,CO2 IN PPM
1531231522,"473
"
time,CO2 IN PPM
1531231607,"483
"
time,CO2 IN PPM
1531231691,"475
"
time,CO2 IN PPM
1531231776,"482
"
time,CO2 IN PPM
1531231860,"475
"
time,CO2 IN PPM
1531231945,"475
"
time,CO2 IN PPM
1531232030,"468
"
time,CO2 IN PPM
1531232114,"457
"
time,CO2 IN PPM
1531232199,"459
"
time,CO2 IN PPM
1531232283,"467
"
time,CO2 IN PPM
1531232368,"467
"
time,CO2 IN PPM
1531232452,"484
"
time,CO2 IN PPM
1531232537,"464
"
time,CO2 IN PPM
1531232621,"458
"
time,CO2 IN PPM
1531232706,"467
"
time,CO2 IN PPM
1531232790,"460
"
time,CO2 IN PPM
1531232875,"478
"
time,CO2 IN PPM
1531232959,"466
"
time,CO2 IN PPM
1531233044,"470
"
time,CO2 IN PPM
1531233128,"467
"
time,CO2 IN PPM
1531233213,"454
"
time,CO2 IN PPM
1531233297,"458
"
time,CO2 IN PPM
1531233382,"463
"
time,CO2 IN PPM
1531233466,"463
"
time,CO2 IN PPM
1531233551,"455
"
time,CO2 IN PPM
1531233635,"452
"
time,CO2 IN PPM
1531233720,"458
"
time,CO2 IN PPM
1531233804,"454
"
time,CO2 IN PPM
1531233889,"457
"
time,CO2 IN PPM
1531233974,"446
"
time,CO2 IN PPM
1531234058,"465
"
time,CO2 IN PPM
1531234143,"467
"
time,CO2 IN PPM
1531234227,"455
"
time,CO2 IN PPM
1531234312,"458
"
time,CO2 IN PPM
1531234396,"452
"
time,CO2 IN PPM
1531234481,"454
"
time,CO2 IN PPM
1531234565,"459
"
time,CO2 IN PPM
1531234650,"455
"
time,CO2 IN PPM
1531234734,"461
"
time,CO2 IN PPM
1531234819,"458
"
time,CO2 IN PPM
1531234903,"453
"
time,CO2 IN PPM
1531234988,"453
"
time,CO2 IN PPM
1531235072,"458
"
time,CO2 IN PPM
1531235157,"450
"
time,CO2 IN PPM
1531235241,"465
"
time,CO2 IN PPM
1531235326,"456
"
time,CO2 IN PPM
1531235410,"445
"
time,CO2 IN PPM
1531235495,"442
"
time,CO2 IN PPM
1531235579,"452
"
time,CO2 IN PPM
1531235664,"444
"
time,CO2 IN PPM
1531235748,"451
"
time,CO2 IN PPM
1531235833,"444
"
time,CO2 IN PPM
1531235917,"443
"
time,CO2 IN PPM
1531236002,"436
"
time,CO2 IN PPM
1531236087,"440
"
time,CO2 IN PPM
1531236171,"443
"
time,CO2 IN PPM
1531236256,"448
"
time,CO2 IN PPM
1531236340,"452
"
time,CO2 IN PPM
1531236425,"438
"
time,CO2 IN PPM
1531236509,"449
"
time,CO2 IN PPM
1531236594,"436
"
time,CO2 IN PPM
1531236678,"447
"
time,CO2 IN PPM
1531236763,"456
"
time,CO2 IN PPM
1531236847,"446
"
time,CO2 IN PPM
1531236932,"450
"
time,CO2 IN PPM
1531237016,"438
"
time,CO2 IN PPM
1531237101,"455
"
time,CO2 IN PPM
1531237185,"438
"
time,CO2 IN PPM
1531237270,"439
"
time,CO2 IN PPM
1531237354,"448
"
time,CO2 IN PPM
1531237439,"438
"
time,CO2 IN PPM
1531237523,"441
"
time,CO2 IN PPM
1531237608,"441
"
time,CO2 IN PPM
1531237692,"437
"
time,CO2 IN PPM
1531237777,"441
"
time,CO2 IN PPM
1531237861,"452
"
time,CO2 IN PPM
1531237946,"441
"
time,CO2 IN PPM
1531238031,"436
"
time,CO2 IN PPM
1531238115,"433
"
time,CO2 IN PPM
1531238200,"434
"
time,CO2 IN PPM
1531238284,"436
"
time,CO2 IN PPM
1531238369,"444
"
time,CO2 IN PPM
1531238453,"447
"
time,CO2 IN PPM
1531238538,"433
"
time,CO2 IN PPM
1531238622,"425
"
time,CO2 IN PPM
1531238707,"432
"
time,CO2 IN PPM
1531238791,"430
"
time,CO2 IN PPM
1531238876,"425
"
time,CO2 IN PPM
1531238960,"431
"
time,CO2 IN PPM
1531239045,"433
"
time,CO2 IN PPM
1531239129,"432
"
time,CO2 IN PPM
1531239214,"426
"
time,CO2 IN PPM
1531239298,"433
"
time,CO2 IN PPM
1531239383,"435
"
time,CO2 IN PPM
1531239467,"426
"
time,CO2 IN PPM
1531239552,"433
"
time,CO2 IN PPM
1531239636,"427
"
time,CO2 IN PPM
1531239721,"431
"
time,CO2 IN PPM
1531239805,"447
"
time,CO2 IN PPM
1531239890,"443
"
time,CO2 IN PPM
1531239975,"441
"
time,CO2 IN PPM
1531240059,"433
"
time,CO2 IN PPM
1531240144,"436
"
time,CO2 IN PPM
1531240228,"440
"
time,CO2 IN PPM
1531240313,"442
"
time,CO2 IN PPM
1531240397,"431
"
time,CO2 IN PPM
1531240482,"435
"
time,CO2 IN PPM
1531240566,"437
"
time,CO2 IN PPM
1531240651,"440
"
time,CO2 IN PPM
1531240735,"436
"
time,CO2 IN PPM
1531240820,"434
"
time,CO2 IN PPM
1531240904,"433
"
time,CO2 IN PPM
1531240989,"433
"
time,CO2 IN PPM
1531241073,"427
"
time,CO2 IN PPM
1531241158,"433
"
time,CO2 IN PPM
1531241242,"441
"
time,CO2 IN PPM
1531241327,"425
"
time,CO2 IN PPM
1531241411,"431
"
time,CO2 IN PPM
1531241496,"435
"
time,CO2 IN PPM
1531241580,"431
"
time,CO2 IN PPM
1531241665,"431
"
time,CO2 IN PPM
1531241749,"431
"
time,CO2 IN PPM
1531241834,"438
"
time,CO2 IN PPM
1531241919,"438
"
time,CO2 IN PPM
1531242003,"437
"
time,CO2 IN PPM
1531242088,"434
"
time,CO2 IN PPM
1531242172,"433
"
time,CO2 IN PPM
1531242257,"429
"
time,CO2 IN PPM
1531242341,"436
"
time,CO2 IN PPM
1531242426,"432
"
time,CO2 IN PPM
1531242510,"433
"
time,CO2 IN PPM
1531242595,"436
"
time,CO2 IN PPM
1531242679,"430
"
time,CO2 IN PPM
1531242764,"425
"
time,CO2 IN PPM
1531242848,"445
"
time,CO2 IN PPM
1531242933,"429
"
time,CO2 IN PPM
1531243017,"426
"
time,CO2 IN PPM
1531243102,"432
"
time,CO2 IN PPM
1531243186,"428
"
time,CO2 IN PPM
1531243271,"428
"
time,CO2 IN PPM
1531243355,"433
"
time,CO2 IN PPM
1531243440,"426
"
time,CO2 IN PPM
1531243524,"436
"
time,CO2 IN PPM
1531243609,"432
"
time,CO2 IN PPM
1531243693,"444
"
time,CO2 IN PPM
1531243778,"427
"
time,CO2 IN PPM
1531243862,"438
"
time,CO2 IN PPM
1531243947,"426
"
time,CO2 IN PPM
1531244032,"422
"
time,CO2 IN PPM
1531244116,"424
"
time,CO2 IN PPM
1531244201,"429
"
time,CO2 IN PPM
1531244285,"437
"
time,CO2 IN PPM
1531244370,"428
"
time,CO2 IN PPM
1531244454,"433
"
time,CO2 IN PPM
1531244539,"414
"
time,CO2 IN PPM
1531244623,"428
"
time,CO2 IN PPM
1531244708,"415
"
time,CO2 IN PPM
1531244792,"425
"
time,CO2 IN PPM
1531244877,"433
"
time,CO2 IN PPM
1531244961,"429
"
time,CO2 IN PPM
1531245046,"427
"
time,CO2 IN PPM
1531245130,"430
"
time,CO2 IN PPM
1531245215,"431
"
time,CO2 IN PPM
1531245299,"430
"
time,CO2 IN PPM
1531245384,"430
"
time,CO2 IN PPM
1531245468,"421
"
time,CO2 IN PPM
1531245553,"422
"
time,CO2 IN PPM
1531245637,"416
"
time,CO2 IN PPM
1531245722,"425
"
time,CO2 IN PPM
1531245806,"423
"
time,CO2 IN PPM
1531245891,"431
"
time,CO2 IN PPM
1531245976,"426
"
time,CO2 IN PPM
1531246060,"425
"
time,CO2 IN PPM
1531246145,"429
"
time,CO2 IN PPM
1531246229,"428
"
time,CO2 IN PPM
1531246314,"424
"
time,CO2 IN PPM
1531246398,"432
"
time,CO2 IN PPM
1531246483,"427
"
time,CO2 IN PPM
1531246567,"425
"
time,CO2 IN PPM
1531246652,"422
"
time,CO2 IN PPM
1531246736,"421
"
time,CO2 IN PPM
1531246821,"428
"
time,CO2 IN PPM
1531246905,"425
"
time,CO2 IN PPM
1531246990,"425
"
time,CO2 IN PPM
1531247074,"420
"
time,CO2 IN PPM
1531247159,"418
"
time,CO2 IN PPM
1531247243,"423
"
time,CO2 IN PPM
1531247328,"430
"
time,CO2 IN PPM
1531247412,"429
"
time,CO2 IN PPM
1531247497,"435
"
time,CO2 IN PPM
1531247581,"428
"
time,CO2 IN PPM
1531247666,"436
"
time,CO2 IN PPM
1531247750,"430
"
time,CO2 IN PPM
1531247835,"418
"
time,CO2 IN PPM
1531247920,"426
"
time,CO2 IN PPM
1531248004,"420
"
time,CO2 IN PPM
1531248089,"419
"
time,CO2 IN PPM
1531248173,"423
"
time,CO2 IN PPM
1531248258,"420
"
time,CO2 IN PPM
1531248342,"425
"
time,CO2 IN PPM
1531248427,"433
"
time,CO2 IN PPM
1531248511,"425
"
time,CO2 IN PPM
1531248596,"425
"
time,CO2 IN PPM
1531248680,"425
"
time,CO2 IN PPM
1531248765,"434
"
time,CO2 IN PPM
1531248849,"427
"
time,CO2 IN PPM
1531248934,"424
"
time,CO2 IN PPM
1531249018,"428
"
time,CO2 IN PPM
1531249103,"425
"
time,CO2 IN PPM
1531249187,"422
"
time,CO2 IN PPM
1531249272,"432
"
time,CO2 IN PPM
1531249356,"425
"
time,CO2 IN PPM
1531249441,"438
"
time,CO2 IN PPM
1531249525,"434
"
time,CO2 IN PPM
1531249610,"432
"
time,CO2 IN PPM
1531249694,"431
"
time,CO2 IN PPM
1531249779,"429
"
time,CO2 IN PPM
1531249863,"414
"
time,CO2 IN PPM
1531249948,"424
"
time,CO2 IN PPM
1531250033,"422
"
time,CO2 IN PPM
1531250117,"425
"
time,CO2 IN PPM
1531250202,"428
"
time,CO2 IN PPM
1531250286,"431
"
time,CO2 IN PPM
1531250371,"422
"
time,CO2 IN PPM
1531250455,"416
"
time,CO2 IN PPM
1531250540,"421
"
time,CO2 IN PPM
1531250624,"414
"
time,CO2 IN PPM
1531250709,"427
"
time,CO2 IN PPM
1531250793,"419
"
time,CO2 IN PPM
1531250878,"425
"
time,CO2 IN PPM
1531250962,"437
"
time,CO2 IN PPM
1531251047,"426
"
time,CO2 IN PPM
1531251131,"413
"
time,CO2 IN PPM
1531251216,"422
"
time,CO2 IN PPM
1531251300,"425
"
time,CO2 IN PPM
1531251385,"421
"
time,CO2 IN PPM
1531251469,"421
"
time,CO2 IN PPM
1531251554,"426
"
time,CO2 IN PPM
1531251638,"423
"
time,CO2 IN PPM
1531251723,"419
"
time,CO2 IN PPM
1531251807,"435
"
time,CO2 IN PPM
1531251892,"435
"
time,CO2 IN PPM
1531251977,"431
"
time,CO2 IN PPM
1531252061,"425
"
time,CO2 IN PPM
1531252146,"427
"
time,CO2 IN PPM
1531252230,"418
"
time,CO2 IN PPM
1531252315,"428
"
time,CO2 IN PPM
1531252399,"423
"
time,CO2 IN PPM
1531252484,"423
"
time,CO2 IN PPM
1531252568,"423
"
time,CO2 IN PPM
1531252653,"432
"
time,CO2 IN PPM
1531252737,"424
"
time,CO2 IN PPM
1531252822,"427
"
time,CO2 IN PPM
1531252906,"432
"
time,CO2 IN PPM
1531252991,"425
"
time,CO2 IN PPM
1531253075,"430
"
time,CO2 IN PPM
1531253160,"425
"
time,CO2 IN PPM
1531253244,"427
"
time,CO2 IN PPM
1531253329,"432
"
time,CO2 IN PPM
1531253413,"419
"
time,CO2 IN PPM
1531253498,"433
"
time,CO2 IN PPM
1531253582,"423
"
time,CO2 IN PPM
1531253667,"422
"
time,CO2 IN PPM
1531253752,"428
"
time,CO2 IN PPM
1531253836,"414
"
time,CO2 IN PPM
1531253921,"425
"
time,CO2 IN PPM
1531254005,"423
"
time,CO2 IN PPM
1531254090,"430
"
time,CO2 IN PPM
1531254174,"423
"
time,CO2 IN PPM
1531254259,"424
"
time,CO2 IN PPM
1531254343,"419
"
time,CO2 IN PPM
1531254428,"423
"
time,CO2 IN PPM
1531254512,"426
"
time,CO2 IN PPM
1531254597,"430
"
time,CO2 IN PPM
1531254681,"418
"
time,CO2 IN PPM
1531254766,"412
"
time,CO2 IN PPM
1531254850,"418
"
time,CO2 IN PPM
1531254935,"428
"
time,CO2 IN PPM
1531255019,"421
"
time,CO2 IN PPM
1531255104,"434
"
time,CO2 IN PPM
1531255188,"429
"
time,CO2 IN PPM
1531255273,"427
"
time,CO2 IN PPM
1531255357,"430
"
time,CO2 IN PPM
1531255442,"427
"
time,CO2 IN PPM
1531255526,"426
"
time,CO2 IN PPM
1531255611,"416
"
time,CO2 IN PPM
1531255696,"416
"
time,CO2 IN PPM
1531255780,"425
"
time,CO2 IN PPM
1531255865,"416
"
time,CO2 IN PPM
1531255949,"423
"
time,CO2 IN PPM
1531256034,"425
"
time,CO2 IN PPM
1531256118,"431
"
time,CO2 IN PPM
1531256203,"418
"
time,CO2 IN PPM
1531256287,"427
"
time,CO2 IN PPM
1531256372,"432
"
time,CO2 IN PPM
1531256456,"431
"
time,CO2 IN PPM
1531256541,"425
"
time,CO2 IN PPM
1531256625,"421
"
time,CO2 IN PPM
1531256710,"427
"
time,CO2 IN PPM
1531256794,"418
"
time,CO2 IN PPM
1531256879,"426
"
time,CO2 IN PPM
1531256963,"430
"
time,CO2 IN PPM
1531257048,"418
"
time,CO2 IN PPM
1531257132,"427
"
time,CO2 IN PPM
1531257217,"419
"
time,CO2 IN PPM
1531257301,"422
"
time,CO2 IN PPM
1531257386,"420
"
time,CO2 IN PPM
1531257470,"423
"
time,CO2 IN PPM
1531257555,"420
"
time,CO2 IN PPM
1531257639,"429
"
time,CO2 IN PPM
1531257724,"422
"
time,CO2 IN PPM
1531257809,"430
"
time,CO2 IN PPM
1531257893,"419
"
time,CO2 IN PPM
1531257978,"420
"
time,CO2 IN PPM
1531258062,"421
"
time,CO2 IN PPM
1531258147,"429
"
time,CO2 IN PPM
1531258231,"431
"
time,CO2 IN PPM
1531258316,"420
"
time,CO2 IN PPM
1531258400,"429
"
time,CO2 IN PPM
1531258485,"430
"
time,CO2 IN PPM
1531258569,"428
"
time,CO2 IN PPM
1531258654,"434
"
time,CO2 IN PPM
1531258738,"423
"
time,CO2 IN PPM
1531258823,"422
"
time,CO2 IN PPM
1531258907,"422
"
time,CO2 IN PPM
1531258992,"419
"
time,CO2 IN PPM
1531259076,"425
"
time,CO2 IN PPM
1531259161,"427
"
time,CO2 IN PPM
1531259245,"425
"
time,CO2 IN PPM
1531259330,"439
"
time,CO2 IN PPM
1531259414,"412
"
time,CO2 IN PPM
1531259499,"421
"
time,CO2 IN PPM
1531259583,"418
"
time,CO2 IN PPM
1531259668,"427
"
time,CO2 IN PPM
1531259753,"418
"
time,CO2 IN PPM
1531259837,"427
"
time,CO2 IN PPM
1531259922,"424
"
time,CO2 IN PPM
1531260006,"419
"
time,CO2 IN PPM
1531260091,"422
"
time,CO2 IN PPM
1531260175,"422
"
time,CO2 IN PPM
1531260260,"427
"
time,CO2 IN PPM
1531260344,"418
"
time,CO2 IN PPM
1531260429,"427
"
time,CO2 IN PPM
1531260513,"426
"
time,CO2 IN PPM
1531260598,"425
"
time,CO2 IN PPM
1531260682,"435
"
time,CO2 IN PPM
1531260767,"428
"
time,CO2 IN PPM
1531260851,"421
"
time,CO2 IN PPM
1531260936,"428
"
time,CO2 IN PPM
1531261020,"428
"
time,CO2 IN PPM
1531261105,"431
"
time,CO2 IN PPM
1531261189,"423
"
time,CO2 IN PPM
1531261274,"424
"
time,CO2 IN PPM
1531261358,"417
"
time,CO2 IN PPM
1531261443,"436
"
time,CO2 IN PPM
1531261527,"421
"
time,CO2 IN PPM
1531261612,"434
"
time,CO2 IN PPM
1531261696,"428
"
time,CO2 IN PPM
1531261781,"429
"
time,CO2 IN PPM
1531261866,"421
"
time,CO2 IN PPM
1531261950,"420
"
time,CO2 IN PPM
1531262035,"418
"
time,CO2 IN PPM
1531262119,"423
"
time,CO2 IN PPM
1531262204,"425
"
time,CO2 IN PPM
1531262288,"431
"
time,CO2 IN PPM
1531262373,"432
"
time,CO2 IN PPM
1531262457,"423
"
time,CO2 IN PPM
1531262542,"407
"
time,CO2 IN PPM
1531262626,"435
"
time,CO2 IN PPM
1531262711,"418
"
time,CO2 IN PPM
1531262795,"422
"
time,CO2 IN PPM
1531262880,"425
"
time,CO2 IN PPM
1531262964,"429
"
time,CO2 IN PPM
1531263049,"427
"
time,CO2 IN PPM
1531263133,"413
"
time,CO2 IN PPM
1531263218,"424
"
time,CO2 IN PPM
1531263302,"416
"
time,CO2 IN PPM
1531263387,"427
"
time,CO2 IN PPM
1531263471,"426
"
time,CO2 IN PPM
1531263556,"429
"
time,CO2 IN PPM
1531263640,"421
"
time,CO2 IN PPM
1531263725,"414
"
time,CO2 IN PPM
1531263810,"425
"
time,CO2 IN PPM
1531263894,"424
"
time,CO2 IN PPM
1531263979,"425
"
time,CO2 IN PPM
1531264063,"423
"
time,CO2 IN PPM
1531264148,"420
"
time,CO2 IN PPM
1531264232,"428
"
time,CO2 IN PPM
1531264317,"419
"
time,CO2 IN PPM
1531264401,"421
"
time,CO2 IN PPM
1531264486,"413
"
time,CO2 IN PPM
1531264570,"427
"
time,CO2 IN PPM
1531264655,"421
"
time,CO2 IN PPM
1531264739,"414
"
time,CO2 IN PPM
1531264824,"425
"
time,CO2 IN PPM
1531264908,"434
"
time,CO2 IN PPM
1531264993,"429
"
time,CO2 IN PPM
1531265077,"425
"
time,CO2 IN PPM
1531265162,"417
"
time,CO2 IN PPM
1531265246,"411
"
