Timestamp,CO2
1540487202,536
1540487212,536
1540487222,536
1540487232,535
1540487242,535
1540487252,535
1540487262,535
1540487272,535
1540487282,535
1540487292,535
1540487302,535
1540487312,535
1540487322,535
1540487332,535
1540487342,535
1540487352,535
1540487362,535
1540487372,535
1540487382,535
1540487392,534
1540487402,534
1540487412,534
1540487422,534
1540487432,534
1540487442,534
1540487452,534
1540487462,534
1540487472,534
1540487482,534
1540487492,534
1540487502,534
1540487512,533
1540487522,534
1540487532,534
1540487542,534
1540487552,535
1540487562,534
1540487572,534
1540487582,534
1540487592,534
1540487602,534
1540487612,535
1540487622,535
1540487632,534
1540487642,534
1540487652,534
1540487662,534
1540487672,534
1540487682,534
1540487692,534
1540487702,534
1540487712,534
1540487722,535
1540487732,535
1540487742,534
1540487752,533
1540487763,534
1540487773,534
1540487783,534
1540487793,534
1540487803,534
1540487813,533
1540487823,533
1540487833,534
1540487843,534
1540487853,534
1540487863,533
1540487873,533
1540487883,533
1540487893,533
1540487903,532
1540487913,533
1540487923,533
1540487933,533
1540487943,533
1540487953,532
1540487963,532
1540487973,533
1540487983,533
1540487993,533
1540488003,533
1540488013,533
1540488023,533
1540488033,533
1540488043,532
1540488053,532
1540488063,533
1540488073,533
1540488083,534
1540488093,534
1540488103,532
1540488113,532
1540488123,532
1540488133,532
1540488143,532
1540488153,532
1540488163,532
1540488173,533
1540488183,533
1540488193,532
1540488203,532
1540488213,533
1540488223,533
1540488233,533
1540488243,533
1540488253,532
1540488263,532
1540488273,532
1540488283,532
1540488293,532
1540488303,532
1540488313,532
1540488323,532
1540488333,533
1540488343,533
1540488353,532
1540488363,532
1540488373,532
1540488383,532
1540488393,532
1540488403,532
1540488413,532
1540488423,532
1540488433,532
1540488443,532
1540488453,532
1540488463,531
1540488473,531
1540488483,531
1540488493,531
1540488503,531
1540488513,531
1540488523,531
1540488533,531
1540488543,531
1540488553,531
1540488563,531
1540488573,531
1540488583,531
1540488593,531
1540488603,531
1540488613,531
1540488623,531
1540488633,531
1540488643,532
1540488653,532
1540488663,532
1540488673,532
1540488683,532
1540488693,532
1540488703,532
1540488713,532
1540488723,533
1540488733,533
1540488743,533
1540488753,533
1540488763,533
1540488773,532
1540488783,531
1540488793,531
1540488803,531
1540488813,531
1540488823,531
1540488833,531
1540488843,531
1540488853,531
1540488863,531
1540488873,531
1540488883,532
1540488893,532
1540488903,532
1540488913,533
1540488923,533
1540488933,533
1540488943,533
1540488953,532
1540488963,532
1540488973,533
1540488983,533
1540488993,533
1540489003,533
1540489013,532
1540489023,532
1540489033,532
1540489043,531
1540489053,531
1540489063,531
1540489073,532
1540489083,532
1540489094,532
1540489104,532
1540489114,532
1540489124,532
1540489134,532
1540489144,532
1540489154,532
1540489164,532
1540489174,532
1540489184,532
1540489194,532
1540489204,532
1540489214,532
1540489224,532
1540489234,531
1540489244,531
1540489254,531
1540489264,530
1540489274,530
1540489284,530
1540489294,529
1540489304,529
1540489314,529
1540489324,529
1540489334,529
1540489344,529
1540489354,530
1540489364,529
1540489374,529
1540489384,529
1540489394,529
1540489404,530
1540489414,530
1540489424,530
1540489434,530
1540489444,531
1540489454,531
1540489464,530
1540489474,530
1540489484,530
1540489494,530
1540489504,529
1540489514,530
1540489524,529
1540489534,529
1540489544,529
1540489554,529
1540489564,530
1540489574,530
1540489584,529
1540489594,529
1540489604,529
1540489614,529
1540489624,529
1540489634,529
1540489644,529
1540489654,530
1540489664,529
1540489674,529
1540489684,529
1540489694,528
1540489704,528
1540489714,528
1540489724,528
1540489734,528
1540489744,528
1540489754,528
1540489764,529
1540489774,529
1540489784,529
1540489794,528
1540489804,528
1540489814,528
1540489824,529
1540489834,530
1540489844,529
1540489854,529
1540489864,529
1540489874,529
1540489884,529
1540489894,529
1540489904,529
1540489914,528
1540489924,528
1540489934,528
1540489944,528
1540489954,528
1540489964,528
1540489974,528
1540489984,526
1540489994,528
1540490004,528
1540490014,529
1540490024,529
1540490034,528
1540490044,528
1540490054,528
1540490064,529
1540490074,528
1540490084,528
1540490094,528
1540490104,528
1540490114,528
1540490124,528
1540490134,528
1540490144,528
1540490154,529
1540490164,529
1540490174,529
1540490184,529
1540490194,529
1540490204,529
1540490214,529
1540490224,529
1540490234,529
1540490244,529
1540490254,529
1540490264,529
1540490274,530
1540490284,529
1540490294,529
1540490304,529
1540490314,530
1540490324,529
1540490334,529
1540490344,529
1540490354,529
1540490364,529
1540490374,529
1540490384,529
1540490394,529
1540490404,529
1540490414,528
1540490425,528
1540490435,528
1540490445,526
1540490455,528
1540490465,528
1540490475,528
1540490485,528
1540490495,528
1540490505,528
1540490515,528
1540490525,528
1540490535,528
1540490545,528
1540490555,528
1540490565,529
1540490575,529
1540490585,529
1540490595,528
1540490605,528
1540490615,529
1540490625,528
1540490635,528
1540490645,528
1540490655,528
1540490665,529
1540490675,529
1540490685,529
1540490695,529
1540490705,529
1540490715,529
1540490725,530
1540490735,530
1540490745,530
1540490755,529
1540490765,529
1540490775,529
1540490785,530
1540490795,529
1540490805,529
1540490815,529
1540490825,529
1540490835,529
1540490845,529
1540490855,529
1540490865,529
1540490875,529
1540490885,529
1540490895,529
1540490905,529
1540490915,529
1540490925,529
1540490935,529
1540490945,529
1540490955,528
1540490965,529
1540490975,529
1540490985,529
1540490995,528
1540491005,529
1540491015,529
1540491025,529
1540491035,529
1540491045,529
1540491055,529
1540491065,529
1540491075,529
1540491085,529
1540491095,529
1540491105,529
1540491115,529
1540491125,529
1540491135,529
1540491145,528
1540491155,528
1540491165,528
1540491175,528
1540491185,528
1540491195,529
1540491205,529
1540491215,529
1540491225,529
1540491235,529
1540491245,529
1540491255,530
1540491265,531
1540491275,530
1540491285,530
1540491295,530
1540491305,529
1540491315,529
1540491325,529
1540491335,528
1540491345,528
1540491355,529
1540491365,529
1540491375,528
1540491385,523
1540491395,529
1540491405,529
1540491415,528
1540491425,528
1540491435,528
1540491445,529
1540491455,528
1540491465,529
1540491475,529
1540491485,528
1540491495,528
1540491505,528
1540491515,529
1540491525,529
1540491535,529
1540491545,529
1540491555,529
1540491565,529
1540491575,529
1540491585,529
1540491595,529
1540491605,529
1540491615,528
1540491625,528
1540491635,528
1540491645,528
1540491655,528
1540491665,528
1540491675,528
1540491685,529
1540491695,529
1540491705,529
1540491715,529
1540491725,529
1540491735,529
1540491746,529
1540491756,529
1540491766,529
1540491776,529
1540491786,529
1540491796,529
1540491806,529
1540491816,529
1540491826,529
1540491836,529
1540491846,529
1540491856,529
1540491866,529
1540491876,529
1540491886,529
1540491896,529
1540491906,529
1540491916,529
1540491926,528
1540491936,528
1540491946,528
1540491956,528
1540491966,528
1540491976,528
1540491986,528
1540491996,529
1540492006,529
1540492016,529
1540492026,529
1540492036,529
1540492046,529
1540492056,529
1540492066,529
1540492076,529
1540492086,529
1540492096,529
1540492106,529
1540492116,529
1540492126,529
1540492136,529
1540492146,529
1540492156,529
1540492166,530
1540492176,530
1540492186,530
1540492196,530
1540492206,529
1540492216,529
1540492226,528
1540492236,528
1540492246,528
1540492256,528
1540492266,528
1540492276,528
1540492286,528
1540492296,528
1540492306,528
1540492316,528
1540492326,529
1540492336,528
1540492346,528
1540492356,528
1540492366,528
1540492376,528
1540492386,528
1540492396,528
1540492406,528
1540492416,528
1540492426,528
1540492436,528
1540492446,528
1540492456,528
1540492466,528
1540492476,529
1540492486,529
1540492496,529
1540492506,529
1540492516,529
1540492526,529
1540492536,529
1540492546,529
1540492556,529
1540492566,529
1540492576,528
1540492586,528
1540492596,528
1540492606,528
1540492616,529
1540492626,529
1540492636,529
1540492646,529
1540492656,528
1540492666,528
1540492676,528
1540492686,529
1540492696,529
1540492706,529
1540492716,529
1540492726,529
1540492736,529
1540492746,529
1540492756,529
1540492766,530
1540492776,530
1540492786,530
1540492796,529
1540492806,529
1540492816,529
1540492826,529
1540492836,529
1540492846,529
1540492856,529
1540492866,529
1540492876,529
1540492886,529
1540492896,529
1540492906,529
1540492916,529
1540492926,529
1540492936,529
1540492946,529
1540492956,529
1540492966,529
1540492976,529
1540492986,529
1540492996,529
1540493006,529
1540493016,529
1540493026,528
1540493036,528
1540493046,529
1540493056,528
1540493067,529
1540493077,528
1540493087,529
1540493097,529
1540493107,529
1540493117,529
1540493127,528
1540493137,528
1540493147,528
1540493157,528
1540493167,528
1540493177,529
1540493187,529
1540493197,528
1540493207,529
1540493217,529
1540493227,529
1540493237,529
1540493247,528
1540493257,528
1540493267,528
1540493277,525
1540493287,525
1540493297,528
1540493307,528
1540493317,529
1540493327,529
1540493337,529
1540493347,529
1540493357,529
1540493367,529
1540493377,529
1540493387,529
1540493397,529
1540493407,529
1540493417,529
1540493427,529
1540493437,529
1540493447,528
1540493457,528
1540493467,528
1540493477,529
1540493487,529
1540493497,529
1540493507,529
1540493517,528
1540493527,529
1540493537,528
1540493547,528
1540493557,529
1540493567,529
1540493577,529
1540493587,529
1540493597,529
1540493607,529
1540493617,529
1540493627,529
1540493637,528
1540493647,528
1540493657,529
1540493667,529
1540493677,529
1540493687,529
1540493697,530
1540493707,529
1540493717,529
1540493727,528
1540493737,529
1540493747,529
1540493757,529
1540493767,529
1540493777,529
1540493787,528
1540493797,528
1540493807,528
1540493817,528
1540493827,529
1540493837,529
1540493847,529
1540493857,529
1540493867,528
1540493877,528
1540493887,528
1540493897,528
1540493907,529
1540493917,529
1540493927,529
1540493937,529
1540493947,530
1540493957,529
1540493967,529
1540493977,529
1540493987,528
1540493997,528
1540494007,528
1540494017,529
1540494027,529
1540494037,529
1540494047,529
1540494057,529
1540494067,529
1540494077,529
1540494087,529
1540494097,529
1540494107,529
1540494117,527
1540494127,523
1540494137,522
1540494147,521
1540494157,522
1540494167,528
1540494177,529
1540494187,529
1540494197,529
1540494207,529
1540494217,529
1540494227,529
1540494237,530
1540494247,529
1540494257,529
1540494267,530
1540494277,530
1540494287,529
1540494297,529
1540494307,528
1540494317,529
1540494327,528
1540494337,528
1540494347,528
1540494357,528
1540494367,529
1540494377,528
1540494388,528
1540494398,528
1540494408,528
1540494418,528
1540494428,528
1540494438,528
1540494448,528
1540494458,528
1540494468,528
1540494478,528
1540494488,528
1540494498,529
1540494508,528
1540494518,528
1540494528,528
1540494538,526
1540494548,528
1540494558,529
1540494568,529
1540494578,529
1540494588,529
1540494598,529
1540494608,529
1540494618,529
1540494628,529
1540494638,529
1540494648,529
1540494658,529
1540494668,528
1540494678,528
1540494688,528
1540494698,525
1540494708,526
1540494718,521
1540494728,523
1540494738,521
1540494748,521
1540494758,521
1540494768,521
1540494778,521
1540494788,523
1540494798,525
1540494808,527
1540494818,528
1540494828,528
1540494838,528
1540494848,528
1540494858,528
1540494868,528
1540494878,528
1540494888,528
1540494898,528
1540494908,526
1540494918,523
1540494928,523
1540494938,521
1540494948,521
1540494958,521
1540494968,520
1540494978,520
1540494988,521
1540494998,520
1540495008,521
1540495018,520
1540495028,521
1540495038,521
1540495048,521
1540495058,521
1540495068,521
1540495078,521
1540495088,521
1540495098,521
1540495108,521
1540495118,521
1540495128,521
1540495138,521
1540495148,521
1540495158,521
1540495168,521
1540495178,521
1540495188,521
1540495198,521
1540495208,521
1540495218,520
1540495228,521
1540495238,521
1540495248,521
1540495258,521
1540495268,521
1540495278,521
1540495288,521
1540495298,522
1540495308,527
1540495318,528
1540495328,527
1540495338,527
1540495348,528
1540495358,521
1540495368,521
1540495378,521
1540495388,520
1540495398,520
1540495408,521
1540495418,520
1540495428,520
1540495438,520
1540495448,520
1540495458,519
1540495468,519
1540495478,520
1540495488,520
1540495498,520
1540495508,520
1540495518,520
1540495528,520
1540495538,520
1540495548,520
1540495558,520
1540495568,520
1540495578,521
1540495588,520
1540495598,521
1540495608,521
1540495618,521
1540495628,520
1540495638,521
1540495648,521
1540495658,520
1540495668,520
1540495678,520
1540495688,520
1540495698,520
1540495709,520
1540495719,520
1540495729,520
1540495739,520
1540495749,520
1540495759,520
1540495769,521
1540495779,521
1540495789,521
1540495799,521
1540495809,520
1540495819,520
1540495829,521
1540495839,520
1540495849,523
1540495859,521
1540495869,520
1540495879,520
1540495889,520
1540495899,520
1540495909,521
1540495919,522
1540495929,525
1540495939,528
1540495949,528
1540495959,524
1540495969,521
1540495979,521
1540495989,521
1540495999,521
1540496009,521
1540496019,521
1540496029,525
1540496039,526
1540496049,521
1540496059,521
1540496069,521
1540496079,524
1540496089,521
1540496099,520
1540496109,520
1540496119,527
1540496129,527
1540496139,528
1540496149,528
1540496159,528
1540496169,528
1540496179,528
1540496189,526
1540496199,528
1540496209,528
1540496219,528
1540496229,521
1540496239,524
1540496249,528
1540496259,526
1540496269,521
1540496279,520
1540496289,520
1540496299,527
1540496309,521
1540496319,521
1540496329,521
1540496339,521
1540496349,521
1540496359,521
1540496369,521
1540496379,521
1540496389,521
1540496399,520
1540496409,520
1540496419,520
1540496429,519
1540496439,520
1540496449,520
1540496459,520
1540496469,520
1540496479,520
1540496489,521
1540496499,521
1540496509,521
1540496519,521
1540496529,521
1540496539,522
1540496549,526
1540496559,523
1540496569,526
1540496579,528
1540496589,528
1540496599,525
1540496609,528
1540496619,528
1540496629,526
1540496639,521
1540496649,522
1540496659,525
1540496669,521
1540496679,522
1540496689,521
1540496699,521
1540496709,520
1540496719,520
1540496729,520
1540496739,521
1540496749,520
1540496759,520
1540496769,521
1540496779,521
1540496789,525
1540496799,520
1540496809,520
1540496819,520
1540496829,519
1540496839,519
1540496849,519
1540496859,519
1540496869,520
1540496879,521
1540496889,522
1540496899,521
1540496909,521
1540496919,521
1540496929,520
1540496939,521
1540496949,521
1540496959,521
1540496969,521
1540496979,521
1540496989,521
1540496999,524
1540497009,528
1540497019,524
1540497029,521
1540497040,523
1540497050,521
1540497060,521
1540497070,521
1540497080,520
1540497090,520
1540497100,521
1540497110,522
1540497120,520
1540497130,520
1540497140,519
1540497150,519
1540497160,519
1540497170,519
1540497180,519
1540497190,519
1540497200,520
1540497210,520
1540497220,520
1540497230,520
1540497240,521
1540497250,521
1540497260,521
1540497270,521
1540497280,521
1540497290,521
1540497300,521
1540497310,525
1540497320,527
1540497330,528
1540497340,528
1540497350,521
1540497360,521
1540497370,521
1540497380,520
1540497390,520
1540497400,520
1540497410,520
1540497420,520
1540497430,520
1540497440,520
1540497450,520
1540497460,520
1540497470,520
1540497480,521
1540497490,521
1540497500,521
1540497510,523
1540497520,525
1540497530,521
1540497540,520
1540497550,520
1540497560,520
1540497570,520
1540497580,520
1540497590,520
1540497600,520
1540497610,520
1540497620,520
1540497630,520
1540497640,520
1540497650,520
1540497660,520
1540497670,520
1540497680,520
1540497690,520
1540497700,521
1540497710,521
1540497720,521
1540497730,521
1540497740,522
1540497750,520
1540497760,520
1540497770,520
1540497780,520
1540497790,521
1540497800,525
1540497810,523
1540497820,522
1540497830,521
1540497840,521
1540497850,521
1540497860,520
1540497870,521
1540497880,521
1540497890,520
1540497900,519
1540497910,519
1540497920,519
1540497930,519
1540497940,520
1540497950,520
1540497960,520
1540497970,521
1540497980,520
1540497990,520
1540498000,520
1540498010,520
1540498020,521
1540498030,521
1540498040,526
1540498050,525
1540498060,522
1540498070,521
1540498080,522
1540498090,528
1540498100,528
1540498110,527
1540498120,520
1540498130,520
1540498140,521
1540498150,521
1540498160,521
1540498170,521
1540498180,523
1540498190,528
1540498200,528
1540498210,528
1540498220,522
1540498230,522
1540498240,525
1540498250,528
1540498260,521
1540498270,521
1540498280,521
1540498290,521
1540498300,522
1540498310,521
1540498320,521
1540498330,521
1540498340,521
1540498351,521
1540498361,521
1540498371,521
1540498381,521
1540498391,523
1540498401,523
1540498411,527
1540498421,526
1540498431,528
1540498441,528
1540498451,528
1540498461,526
1540498471,526
1540498481,528
1540498491,522
1540498501,521
1540498511,521
1540498521,521
1540498531,521
1540498541,521
1540498551,521
1540498561,521
1540498571,521
1540498581,521
1540498591,521
1540498601,521
1540498611,524
1540498621,528
1540498631,521
1540498641,521
1540498651,522
1540498661,520
1540498671,524
1540498681,523
1540498691,521
1540498701,521
1540498711,521
1540498721,520
1540498731,520
1540498741,520
1540498751,519
1540498761,519
1540498771,519
1540498781,519
1540498791,519
1540498801,519
1540498811,519
1540498821,521
1540498831,520
1540498841,520
1540498851,520
1540498861,520
1540498871,520
1540498881,520
1540498891,520
1540498901,520
1540498911,520
1540498921,520
1540498931,520
1540498941,520
1540498951,521
1540498961,524
1540498971,525
1540498981,528
1540498991,528
1540499001,529
1540499011,529
1540499021,530
1540499031,529
1540499041,529
1540499051,529
1540499061,529
1540499071,529
1540499081,529
1540499091,529
1540499101,529
1540499111,529
1540499121,529
1540499131,529
1540499141,529
1540499151,528
1540499161,528
1540499171,528
1540499181,528
1540499191,528
1540499201,528
1540499211,528
1540499221,528
1540499231,528
1540499241,528
1540499251,529
1540499261,523
1540499271,526
1540499281,528
1540499291,525
1540499301,527
1540499311,520
1540499321,519
1540499331,519
1540499341,519
1540499351,520
1540499361,520
1540499371,519
1540499381,519
1540499391,519
1540499401,519
1540499411,519
1540499421,519
1540499431,519
1540499441,521
1540499451,521
1540499461,521
1540499471,520
1540499481,520
1540499491,520
1540499501,521
1540499511,521
1540499521,521
1540499531,521
1540499541,523
1540499551,520
1540499561,521
1540499571,520
1540499581,520
1540499591,521
1540499601,521
1540499611,521
1540499621,521
1540499631,520
1540499641,520
1540499651,520
1540499661,520
1540499672,520
1540499682,520
1540499692,520
1540499702,520
1540499712,520
1540499722,520
1540499732,520
1540499742,520
1540499752,520
1540499762,520
1540499772,519
1540499782,520
1540499792,520
1540499802,519
1540499812,520
1540499822,520
1540499832,521
1540499842,521
1540499852,521
1540499862,521
1540499872,522
1540499882,520
1540499892,520
1540499902,519
1540499912,519
1540499922,519
1540499932,519
1540499942,519
1540499952,519
1540499962,520
1540499972,520
1540499982,520
1540499992,520
1540500002,520
1540500012,520
1540500022,521
1540500032,521
1540500042,520
1540500052,521
1540500062,521
1540500072,521
1540500082,521
1540500092,522
1540500102,521
1540500112,521
1540500122,521
1540500132,526
1540500142,528
1540500152,525
1540500162,520
1540500172,522
1540500182,526
1540500192,524
1540500202,527
1540500212,527
1540500222,528
1540500232,528
1540500242,528
1540500252,528
1540500262,528
1540500272,528
1540500282,528
1540500292,522
1540500302,523
1540500312,525
1540500322,525
1540500332,526
1540500342,521
1540500352,522
1540500362,521
1540500372,521
1540500382,521
1540500392,521
1540500402,521
1540500412,521
1540500422,520
1540500432,519
1540500442,520
1540500452,520
1540500462,520
1540500472,520
1540500482,520
1540500492,520
1540500502,523
1540500512,525
1540500522,527
1540500532,521
1540500542,520
1540500552,521
1540500562,521
1540500572,523
1540500582,528
1540500592,528
1540500602,528
1540500612,523
1540500622,522
1540500632,523
1540500642,521
1540500652,521
1540500662,521
1540500672,522
1540500682,521
1540500692,521
1540500702,521
1540500712,521
1540500722,521
1540500732,521
1540500742,521
1540500752,521
1540500762,525
1540500772,527
1540500782,526
1540500792,526
1540500802,522
1540500812,523
1540500822,520
1540500832,520
1540500842,520
1540500852,519
1540500862,519
1540500872,521
1540500882,520
1540500892,520
1540500902,521
1540500912,521
1540500922,521
1540500932,520
1540500942,520
1540500952,523
1540500962,526
1540500972,528
1540500982,528
1540500992,523
1540501002,521
1540501013,523
1540501023,521
1540501033,522
1540501043,521
1540501053,523
1540501063,528
1540501073,526
1540501083,525
1540501093,521
1540501103,521
1540501113,521
1540501123,524
1540501133,525
1540501143,528
1540501153,528
1540501163,528
1540501173,528
1540501183,528
1540501193,528
1540501203,528
1540501213,528
1540501223,528
1540501233,528
1540501243,528
1540501253,526
1540501263,527
1540501273,528
1540501283,525
1540501293,523
1540501303,521
1540501313,521
1540501323,525
1540501333,528
1540501343,522
1540501353,523
1540501363,521
1540501373,521
1540501383,522
1540501393,521
1540501403,521
1540501413,521
1540501423,525
1540501433,523
1540501443,528
1540501453,528
1540501463,525
1540501473,521
1540501483,521
1540501493,521
1540501503,521
1540501513,521
1540501523,521
1540501533,521
1540501543,521
1540501553,521
1540501563,520
1540501573,520
1540501583,520
1540501593,520
1540501603,520
1540501613,520
1540501623,520
1540501633,520
1540501643,520
1540501653,520
1540501663,520
1540501673,520
1540501683,521
1540501693,520
1540501703,520
1540501713,520
1540501723,520
1540501733,521
1540501743,522
1540501753,528
1540501763,526
1540501773,527
1540501783,521
1540501793,525
1540501803,521
1540501813,521
1540501823,521
1540501833,521
1540501843,521
1540501853,520
1540501863,520
1540501873,521
1540501883,520
1540501893,521
1540501903,521
1540501913,520
1540501923,520
1540501933,520
1540501943,520
1540501953,520
1540501963,520
1540501973,520
1540501983,520
1540501993,520
1540502003,520
1540502013,521
1540502023,521
1540502033,524
1540502043,521
1540502053,525
1540502063,521
1540502073,521
1540502083,521
1540502093,521
1540502103,521
1540502113,523
1540502123,521
1540502133,521
1540502143,522
1540502153,523
1540502163,528
1540502173,528
1540502183,528
1540502193,528
1540502203,528
1540502213,528
1540502223,528
1540502233,528
1540502243,528
1540502253,528
1540502263,528
1540502273,528
1540502283,528
1540502293,528
1540502303,528
1540502313,528
1540502324,528
1540502334,528
1540502344,528
1540502354,528
1540502364,528
1540502374,528
1540502384,522
1540502394,520
1540502404,519
1540502414,519
1540502424,519
1540502434,519
1540502444,519
1540502454,519
1540502464,519
1540502474,519
1540502484,519
1540502494,519
1540502504,520
1540502514,520
1540502524,520
1540502534,522
1540502544,521
1540502554,522
1540502564,527
1540502574,525
1540502584,521
1540502594,521
1540502604,520
1540502614,520
1540502624,521
1540502634,521
1540502644,521
1540502654,521
1540502664,521
1540502674,521
1540502684,521
1540502694,521
1540502704,520
1540502714,520
1540502724,523
1540502734,525
1540502744,526
1540502754,525
1540502764,520
1540502774,521
1540502784,521
1540502794,520
1540502804,520
1540502814,520
1540502824,520
1540502834,520
1540502844,520
1540502854,521
1540502864,521
1540502874,521
1540502884,521
1540502894,521
1540502904,523
1540502914,524
1540502924,521
1540502934,521
1540502944,520
1540502954,521
1540502964,520
1540502974,520
1540502984,519
1540502994,519
1540503004,519
1540503014,519
1540503024,520
1540503034,520
1540503044,521
1540503054,521
1540503064,521
1540503074,521
1540503084,521
1540503094,521
1540503104,521
1540503114,521
1540503124,521
1540503134,521
1540503144,521
1540503154,521
1540503164,521
1540503174,521
1540503184,520
1540503194,520
1540503204,520
1540503214,520
1540503224,520
1540503234,520
1540503244,520
1540503254,520
1540503264,520
1540503274,521
1540503284,521
1540503294,521
1540503304,523
1540503314,521
1540503324,521
1540503334,521
1540503344,521
1540503354,521
1540503364,521
1540503374,520
1540503384,520
1540503394,520
1540503404,520
1540503414,520
1540503424,520
1540503434,520
1540503444,520
1540503454,520
1540503464,520
1540503474,520
1540503484,520
1540503494,520
1540503504,521
1540503514,521
1540503524,521
1540503534,520
1540503544,520
1540503554,520
1540503564,520
1540503574,520
1540503584,520
1540503594,520
1540503604,520
1540503614,521
1540503624,521
1540503634,521
1540503644,521
1540503654,522
1540503665,521
1540503675,521
1540503685,521
1540503695,520
1540503705,521
1540503715,521
1540503725,521
1540503735,520
1540503745,520
1540503755,521
1540503765,520
1540503775,520
1540503785,520
1540503795,520
1540503805,520
1540503815,521
1540503825,521
1540503835,520
1540503845,520
1540503855,520
1540503865,520
1540503875,520
1540503885,520
1540503895,520
1540503905,520
1540503915,520
1540503925,520
1540503935,520
1540503945,520
1540503955,520
1540503965,519
1540503975,519
1540503985,521
1540503995,528
1540504005,528
1540504015,528
1540504025,524
1540504035,522
1540504045,523
1540504055,521
1540504065,521
1540504075,521
1540504085,521
1540504095,521
1540504105,520
1540504115,520
1540504125,520
1540504135,520
1540504145,520
1540504155,519
1540504165,519
1540504175,519
1540504185,520
1540504195,520
1540504205,521
1540504215,520
1540504225,520
1540504235,520
1540504245,520
1540504255,519
1540504265,519
1540504275,519
1540504285,519
1540504295,519
1540504305,519
1540504315,519
1540504325,518
1540504335,518
1540504345,519
1540504355,518
1540504365,518
1540504375,519
1540504385,519
1540504395,519
1540504405,519
1540504415,519
1540504425,519
1540504435,520
1540504445,520
1540504455,520
1540504465,521
1540504475,519
1540504485,519
1540504495,519
1540504505,519
1540504515,519
1540504525,520
1540504535,520
1540504545,519
1540504555,519
1540504565,520
1540504575,519
1540504585,520
1540504595,519
1540504605,519
1540504615,519
1540504625,519
1540504635,518
1540504645,519
1540504655,519
1540504665,519
1540504675,518
1540504685,518
1540504695,518
1540504705,518
1540504715,518
1540504725,518
1540504735,518
1540504745,518
1540504755,518
1540504765,518
1540504775,518
1540504785,518
1540504795,518
1540504805,519
1540504815,519
1540504825,519
1540504835,518
1540504845,519
1540504855,519
1540504865,518
1540504875,518
1540504885,518
1540504895,518
1540504905,517
1540504915,516
1540504925,516
1540504935,517
1540504945,517
1540504955,518
1540504965,518
1540504975,518
1540504986,518
1540504996,517
1540505006,518
1540505016,518
1540505026,518
1540505036,518
1540505046,519
1540505056,519
1540505066,519
1540505076,519
1540505086,518
1540505096,518
1540505106,519
1540505116,519
1540505126,519
1540505136,518
1540505146,518
1540505156,518
1540505166,518
1540505176,518
1540505186,518
1540505196,518
1540505206,518
1540505216,518
1540505226,518
1540505236,518
1540505246,517
1540505256,517
1540505266,517
1540505276,517
1540505286,517
1540505296,517
1540505306,517
1540505316,518
1540505326,518
1540505336,518
1540505346,518
1540505356,519
1540505366,519
1540505376,519
1540505386,519
1540505396,519
1540505406,519
1540505416,519
1540505426,519
1540505436,518
1540505446,518
1540505456,518
1540505466,518
1540505476,518
1540505486,518
1540505496,518
1540505506,518
1540505516,518
1540505526,519
1540505536,519
1540505546,519
1540505556,519
1540505566,519
1540505576,519
1540505586,519
1540505596,519
1540505606,519
1540505616,519
1540505626,519
1540505636,519
1540505646,519
1540505656,519
1540505666,519
1540505676,520
1540505686,520
1540505696,520
1540505706,519
1540505716,519
1540505726,520
1540505736,520
1540505746,520
1540505756,520
1540505766,520
1540505776,520
1540505786,520
1540505796,520
1540505806,520
1540505816,520
1540505826,519
1540505836,519
1540505846,519
1540505856,518
1540505866,518
1540505876,518
1540505886,518
1540505896,518
1540505906,519
1540505916,518
1540505926,519
1540505936,519
1540505946,519
1540505956,519
1540505966,518
1540505976,518
1540505986,518
1540505996,518
1540506006,518
1540506016,518
1540506026,518
1540506036,519
1540506046,518
1540506056,518
1540506066,518
1540506076,517
1540506086,518
1540506096,517
1540506106,517
1540506116,518
1540506126,518
1540506136,519
1540506146,519
1540506156,518
1540506166,518
1540506176,519
1540506186,519
1540506196,519
1540506206,519
1540506216,519
1540506226,519
1540506236,519
1540506246,519
1540506256,519
1540506266,519
1540506276,519
1540506286,519
1540506297,519
1540506307,519
1540506317,519
1540506327,519
1540506337,518
1540506347,520
1540506357,521
1540506367,520
1540506377,520
1540506387,520
1540506397,520
1540506407,521
1540506417,522
1540506427,524
1540506437,519
1540506447,519
1540506457,520
1540506467,522
1540506477,521
1540506487,519
1540506497,519
1540506507,520
1540506517,519
1540506527,519
1540506537,520
1540506547,520
1540506557,520
1540506567,521
1540506577,521
1540506587,520
1540506597,520
1540506607,521
1540506617,520
1540506627,521
1540506637,521
1540506647,520
1540506657,520
1540506667,520
1540506677,520
1540506687,520
1540506697,519
1540506707,519
1540506717,519
1540506727,519
1540506737,519
1540506747,520
1540506757,520
1540506767,521
1540506777,520
1540506787,521
1540506797,521
1540506807,520
1540506817,520
1540506827,521
1540506837,521
1540506847,527
1540506857,522
1540506867,521
1540506877,521
1540506887,521
1540506897,520
1540506907,520
1540506917,520
1540506927,519
1540506937,519
1540506947,519
1540506957,518
1540506967,518
1540506977,519
1540506987,520
1540506997,519
1540507007,519
1540507017,519
1540507027,519
1540507037,519
1540507047,519
1540507057,518
1540507067,518
1540507077,518
1540507087,518
1540507097,519
1540507107,519
1540507117,519
1540507127,519
1540507137,519
1540507147,519
1540507157,519
1540507167,519
1540507177,519
1540507187,519
