1529931094,484.0
1529931139,482.0
1529931184,470.0
1529931228,482.0
1529931273,474.0
1529931318,481.0
1529931362,486.0
1529931407,490.0
1529931451,481.0
1529931496,477.0
1529931541,484.0
1529931585,483.0
1529931630,478.0
1529931674,495.0
1529931719,479.0
1529931764,474.0
1529931808,469.0
1529931853,477.0
1529931897,477.0
1529931942,462.0
1529931987,478.0
1529932031,479.0
1529932076,483.0
1529932120,467.0
1529932165,476.0
1529932210,469.0
1529932254,468.0
1529932299,466.0
1529932343,464.0
1529932388,477.0
1529932433,462.0
1529932477,469.0
1529932522,464.0
1529932567,467.0
1529932611,470.0
1529932656,463.0
1529932700,454.0
1529932745,467.0
1529932790,468.0
1529932834,456.0
1529932879,474.0
1529932923,458.0
1529932968,459.0
1529933013,457.0
1529933057,470.0
1529933102,463.0
1529933146,469.0
1529933191,457.0
1529933236,454.0
1529933280,462.0
1529933325,467.0
1529933369,460.0
1529933414,454.0
1529933459,456.0
1529933503,454.0
1529933548,459.0
1529933593,460.0
1529933637,451.0
1529933682,453.0
1529933726,457.0
1529933771,459.0
1529933816,455.0
1529933860,456.0
1529933905,453.0
1529933950,450.0
1529933994,461.0
1529934039,451.0
1529934083,453.0
1529934128,453.0
1529934173,457.0
1529934217,456.0
1529934262,447.0
1529934306,445.0
1529934351,443.0
1529934396,459.0
1529934440,453.0
1529934485,449.0
1529934529,447.0
1529934574,444.0
1529934619,453.0
1529934663,443.0
1529934708,439.0
1529934752,453.0
1529934797,445.0
1529934842,450.0
1529934886,437.0
1529934931,446.0
1529934975,441.0
1529935020,440.0
1529935065,441.0
1529935109,443.0
1529935154,440.0
1529935199,444.0
1529935243,437.0
1529935288,447.0
1529935332,436.0
1529935377,430.0
1529935422,433.0
1529935466,430.0
1529935511,432.0
1529935556,435.0
1529935600,435.0
1529935645,433.0
1529935689,422.0
1529935734,432.0
1529935779,433.0
1529935823,432.0
1529935868,438.0
1529935912,429.0
1529935957,425.0
1529936002,416.0
1529936046,433.0
1529936091,436.0
1529936135,436.0
1529936180,424.0
1529936225,414.0
1529936269,416.0
1529936314,424.0
1529936359,413.0
1529936403,426.0
1529936448,417.0
1529936493,423.0
1529936537,419.0
1529936582,417.0
1529936626,418.0
1529936671,426.0
1529936716,431.0
1529936760,419.0
1529936805,420.0
1529936849,427.0
1529936894,412.0
1529936939,425.0
1529936983,415.0
1529937028,419.0
1529937073,416.0
1529937117,414.0
1529937162,412.0
1529937206,407.0
1529937251,409.0
1529937296,414.0
1529937340,405.0
1529937385,405.0
1529937429,403.0
1529937474,413.0
1529937519,411.0
1529937563,418.0
1529937608,394.0
1529937653,415.0
1529937697,397.0
1529937742,411.0
1529937786,411.0
1529937831,408.0
1529937876,394.0
1529937920,396.0
1529937965,407.0
1529938009,407.0
1529938054,404.0
1529938099,404.0
1529938143,400.0
1529938188,391.0
1529938232,410.0
1529938277,402.0
1529938322,395.0
1529938366,401.0
1529938411,392.0
1529938455,397.0
1529938500,398.0
1529938545,393.0
1529938589,393.0
1529938634,398.0
1529938678,407.0
1529938723,401.0
1529938768,400.0
1529938812,391.0
1529938857,402.0
1529938902,400.0
1529938946,393.0
1529938991,389.0
1529939035,397.0
1529939080,393.0
1529939125,395.0
1529939169,383.0
1529939214,381.0
1529939258,394.0
1529939303,387.0
1529939348,397.0
1529939392,400.0
1529939437,385.0
1529939481,391.0
1529939526,389.0
1529939571,383.0
1529939615,389.0
1529939660,385.0
1529939705,380.0
1529939749,379.0
1529939794,382.0
1529939839,388.0
1529939883,389.0
1529939928,373.0
1529939972,387.0
1529940017,378.0
1529940062,380.0
1529940106,369.0
1529940151,382.0
1529940196,388.0
1529940240,381.0
1529940285,389.0
1529940329,381.0
1529940374,383.0
1529940419,378.0
1529940463,385.0
1529940508,382.0
1529940553,379.0
1529940597,373.0
1529940642,386.0
1529940686,376.0
1529940731,378.0
1529940776,371.0
1529940820,377.0
1529940865,368.0
1529940909,385.0
1529940954,371.0
1529940999,368.0
1529941043,371.0
1529941088,386.0
1529941132,371.0
1529941177,367.0
1529941222,376.0
1529941266,365.0
1529941311,372.0
1529941355,378.0
1529941400,367.0
1529941445,377.0
1529941489,376.0
1529941534,369.0
1529941579,367.0
1529941623,368.0
1529941668,379.0
1529941713,370.0
1529941757,369.0
1529941802,371.0
1529941846,366.0
1529941891,369.0
1529941936,367.0
1529941980,360.0
1529942025,365.0
1529942069,371.0
1529942114,368.0
1529942159,359.0
1529942203,373.0
1529942248,353.0
1529942292,376.0
1529942337,373.0
1529942382,373.0
1529942426,368.0
1529942471,377.0
1529942516,364.0
1529942560,374.0
1529942605,363.0
1529942650,373.0
1529942694,370.0
1529942739,356.0
1529942784,366.0
1529942828,354.0
1529942873,362.0
1529942917,368.0
1529942962,362.0
1529943007,362.0
1529943051,357.0
1529943096,353.0
1529943140,349.0
1529943185,358.0
1529943230,343.0
1529943274,365.0
1529943319,358.0
1529943363,345.0
1529943408,356.0
1529943453,367.0
1529943497,351.0
1529943542,353.0
1529943586,359.0
1529943631,347.0
1529943676,354.0
1529943720,352.0
1529943765,350.0
1529943809,351.0
1529943854,361.0
1529943899,354.0
1529943943,373.0
1529943988,360.0
1529944032,348.0
1529944077,358.0
1529944122,356.0
1529944166,354.0
1529944211,355.0
1529944256,357.0
1529944300,354.0
1529944345,358.0
1529944389,362.0
1529944434,362.0
1529944479,352.0
1529944523,350.0
1529944568,348.0
1529944612,356.0
1529944657,341.0
1529944702,342.0
1529944746,356.0
1529944791,351.0
1529944835,352.0
1529944880,348.0
1529944925,352.0
1529944969,346.0
1529945014,355.0
1529945058,347.0
1529945103,345.0
1529945148,345.0
1529945192,349.0
1529945237,348.0
1529945281,352.0
1529945326,354.0
1529945371,352.0
1529945415,350.0
1529945460,352.0
1529945505,348.0
1529945549,350.0
1529945594,359.0
1529945638,347.0
1529945683,348.0
1529945728,342.0
1529945772,345.0
1529945817,335.0
1529945861,345.0
1529945906,340.0
1529945951,330.0
1529945995,351.0
1529946040,343.0
1529946084,347.0
1529946129,343.0
1529946174,350.0
1529946218,349.0
1529946263,332.0
1529946307,329.0
1529946352,360.0
1529946397,344.0
1529946441,342.0
1529946486,349.0
1529946530,330.0
1529946575,328.0
1529946620,344.0
1529946664,337.0
1529946709,354.0
1529946754,338.0
1529946798,334.0
1529946843,339.0
1529946887,334.0
1529946932,332.0
1529946977,340.0
1529947021,340.0
1529947066,337.0
1529947111,344.0
1529947155,333.0
1529947200,341.0
1529947244,341.0
1529947289,339.0
1529947334,332.0
1529947378,341.0
1529947423,338.0
1529947467,342.0
1529947512,335.0
1529947557,347.0
1529947601,339.0
1529947646,344.0
1529947690,326.0
1529947735,340.0
1529947780,335.0
1529947824,338.0
1529947869,335.0
1529947914,340.0
1529947958,334.0
1529948003,337.0
1529948048,333.0
1529948092,337.0
1529948137,342.0
1529948181,338.0
1529948226,345.0
1529948271,330.0
1529948315,325.0
1529948360,338.0
1529948404,336.0
1529948449,338.0
1529948494,338.0
1529948538,336.0
1529948583,330.0
1529948627,330.0
1529948672,337.0
1529948717,327.0
1529948761,338.0
1529948806,335.0
1529948850,333.0
1529948895,329.0
1529948940,317.0
1529948984,330.0
1529949029,335.0
1529949073,331.0
1529949118,333.0
1529949163,336.0
1529949207,332.0
1529949252,328.0
1529949297,333.0
1529949341,339.0
1529949386,333.0
1529949430,338.0
1529949475,323.0
1529949520,332.0
1529949564,337.0
1529949609,325.0
1529949653,329.0
1529949698,336.0
1529949743,329.0
1529949787,323.0
1529949832,337.0
1529949876,322.0
1529949921,335.0
1529949966,335.0
1529950010,322.0
1529950055,338.0
1529950099,321.0
1529950144,318.0
1529950189,333.0
1529950233,327.0
1529950278,328.0
1529950322,329.0
1529950367,317.0
1529950412,333.0
1529950456,337.0
1529950501,333.0
1529950546,325.0
1529950591,323.0
1529950635,330.0
1529950680,323.0
1529950724,327.0
1529950769,336.0
1529950814,334.0
1529950858,324.0
1529950903,330.0
1529950947,333.0
1529950992,321.0
1529951037,330.0
1529951081,322.0
1529951126,335.0
1529951171,332.0
1529951215,333.0
1529951260,327.0
1529951305,329.0
1529951349,331.0
1529951394,326.0
1529951438,315.0
1529951483,322.0
1529951528,331.0
1529951572,338.0
1529951617,326.0
1529951661,332.0
1529951706,323.0
1529951751,328.0
1529951795,321.0
1529951840,332.0
1529951885,319.0
1529951929,321.0
1529951974,322.0
1529952019,325.0
1529952063,327.0
1529952108,319.0
1529952152,326.0
1529952197,330.0
1529952242,329.0
1529952286,326.0
1529952331,327.0
1529952375,310.0
1529952420,325.0
1529952465,334.0
1529952509,328.0
1529952554,319.0
1529952599,322.0
1529952643,326.0
1529952688,322.0
1529952733,321.0
1529952777,330.0
1529952822,331.0
1529952866,318.0
1529952911,322.0
1529952956,320.0
1529953000,319.0
1529953045,333.0
1529953090,329.0
1529953134,323.0
1529953179,316.0
1529953223,314.0
1529953268,325.0
1529953313,325.0
1529953357,320.0
1529953402,327.0
1529953447,325.0
1529953491,326.0
1529953536,315.0
1529953580,327.0
1529953625,328.0
1529953670,330.0
1529953714,342.0
1529953759,320.0
1529953803,330.0
1529953848,317.0
1529953893,324.0
1529953937,320.0
1529953982,319.0
1529954026,332.0
1529954071,315.0
1529954116,335.0
1529954160,326.0
1529954205,320.0
1529954249,324.0
1529954294,319.0
1529954339,324.0
1529954383,332.0
1529954428,332.0
1529954472,313.0
1529954517,322.0
1529954562,315.0
1529954606,322.0
1529954651,325.0
1529954696,321.0
1529954740,330.0
1529954785,327.0
1529954829,323.0
1529954874,329.0
1529954919,323.0
1529954963,313.0
1529955008,328.0
1529955052,315.0
1529955097,319.0
1529955142,321.0
1529955186,318.0
1529955231,325.0
1529955275,318.0
1529955320,327.0
1529955365,315.0
1529955409,331.0
1529955454,329.0
1529955498,321.0
1529955543,319.0
1529955588,314.0
1529955632,326.0
1529955677,322.0
1529955721,316.0
1529955766,307.0
1529955811,318.0
1529955855,325.0
1529955900,317.0
1529955945,323.0
1529955989,324.0
1529956034,322.0
1529956078,322.0
1529956123,318.0
1529956168,322.0
1529956212,316.0
1529956257,313.0
1529956301,326.0
1529956346,321.0
1529956391,310.0
1529956435,313.0
1529956480,315.0
1529956524,315.0
1529956569,319.0
1529956614,318.0
1529956658,314.0
1529956703,316.0
1529956747,317.0
1529956792,317.0
1529956837,324.0
1529956881,327.0
1529956926,325.0
1529956970,325.0
1529957015,319.0
1529957060,319.0
1529957104,319.0
1529957149,314.0
1529957193,330.0
1529957238,318.0
1529957283,316.0
1529957327,312.0
1529957372,316.0
1529957417,321.0
1529957461,318.0
1529957506,327.0
1529957550,313.0
1529957595,327.0
1529957640,327.0
1529957684,325.0
1529957729,311.0
1529957773,326.0
1529957818,321.0
1529957863,317.0
1529957907,319.0
1529957952,317.0
1529957996,321.0
1529958041,318.0
1529958086,317.0
1529958130,316.0
1529958175,319.0
1529958219,316.0
1529958264,305.0
1529958309,319.0
1529958353,309.0
1529958398,318.0
1529958442,316.0
1529958487,318.0
1529958532,319.0
1529958576,333.0
1529958621,324.0
1529958666,319.0
1529958710,314.0
1529958755,321.0
1529958800,320.0
1529958844,320.0
1529958889,324.0
1529958933,329.0
1529958978,314.0
1529959023,316.0
1529959067,320.0
1529959112,319.0
1529959156,319.0
1529959201,320.0
1529959246,323.0
1529959290,323.0
1529959335,316.0
1529959379,320.0
1529959424,329.0
1529959469,316.0
1529959513,311.0
1529959558,313.0
1529959602,325.0
1529959647,321.0
1529959692,326.0
1529959736,316.0
1529959781,318.0
1529959825,308.0
1529959870,320.0
1529959915,314.0
1529959959,312.0
1529960004,327.0
1529960049,317.0
1529960093,324.0
1529960138,308.0
1529960182,316.0
1529960227,313.0
1529960272,305.0
1529960316,309.0
1529960361,308.0
1529960405,318.0
1529960450,318.0
1529960495,316.0
1529960539,309.0
1529960584,325.0
1529960628,315.0
1529960673,317.0
1529960718,314.0
1529960762,319.0
1529960807,321.0
1529960851,324.0
1529960896,318.0
1529960941,316.0
1529960985,318.0
1529961030,318.0
1529961074,313.0
1529961119,323.0
1529961164,323.0
1529961208,314.0
1529961253,314.0
1529961297,312.0
1529961342,307.0
1529961387,320.0
1529961431,316.0
1529961476,313.0
1529961521,323.0
1529961565,327.0
1529961610,309.0
1529961655,310.0
1529961699,318.0
1529961744,317.0
1529961788,323.0
1529961833,313.0
1529961878,309.0
1529961922,329.0
1529961967,310.0
1529962011,322.0
1529962056,318.0
1529962101,326.0
1529962145,314.0
1529962190,320.0
1529962234,327.0
1529962279,321.0
1529962324,314.0
1529962368,311.0
1529962413,328.0
1529962457,310.0
1529962502,312.0
1529962547,313.0
1529962591,315.0
1529962636,320.0
1529962681,319.0
1529962725,313.0
1529962770,317.0
1529962814,319.0
1529962859,325.0
1529962904,313.0
1529962948,323.0
1529962993,324.0
1529963037,319.0
1529963082,321.0
1529963127,295.0
1529963171,310.0
1529963216,306.0
1529963260,320.0
1529963305,318.0
1529963350,309.0
1529963394,315.0
1529963439,314.0
1529963483,321.0
1529963528,312.0
1529963573,312.0
1529963617,316.0
1529963662,311.0
1529963706,321.0
1529963751,315.0
1529963796,326.0
1529963840,310.0
1529963885,315.0
1529963929,325.0
1529963974,310.0
1529964019,312.0
1529964063,313.0
1529964108,311.0
1529964153,316.0
1529964197,305.0
1529964242,306.0
1529964286,316.0
1529964331,318.0
1529964376,321.0
1529964420,315.0
1529964465,316.0
1529964509,310.0
1529964554,318.0
1529964599,323.0
1529964643,325.0
1529964688,320.0
1529964732,309.0
1529964777,307.0
1529964822,320.0
1529964866,322.0
1529964911,328.0
1529964956,318.0
1529965000,320.0
1529965045,324.0
1529965089,313.0
1529965134,315.0
1529965179,309.0
1529965223,315.0
1529965268,315.0
1529965313,311.0
1529965357,316.0
1529965402,316.0
1529965446,315.0
1529965491,318.0
1529965536,312.0
1529965580,310.0
1529965625,321.0
1529965669,325.0
1529965714,311.0
1529965759,320.0
1529965803,327.0
1529965848,322.0
1529965892,308.0
1529965937,313.0
1529965982,319.0
1529966026,308.0
1529966071,318.0
1529966115,326.0
1529966160,322.0
1529966205,325.0
1529966249,315.0
1529966294,313.0
1529966338,313.0
1529966383,303.0
1529966428,317.0
1529966472,320.0
1529966517,315.0
1529966561,303.0
1529966606,309.0
1529966651,315.0
1529966695,322.0
1529966740,316.0
1529966785,314.0
1529966829,315.0
1529966874,314.0
1529966918,307.0
1529966963,312.0
1529967008,318.0
1529967052,324.0
1529967097,322.0
1529967141,323.0
1529967186,316.0
1529967231,314.0
1529967275,305.0
1529967320,312.0
1529967365,316.0
1529967409,310.0
1529967454,311.0
1529967498,318.0
1529967543,305.0
1529967588,320.0
1529967632,317.0
1529967677,315.0
1529967721,324.0
1529967766,319.0
1529967811,316.0
1529967855,314.0
1529967900,324.0
1529967944,314.0
1529967989,309.0
1529968034,314.0
1529968078,312.0
1529968123,309.0
1529968168,306.0
1529968212,308.0
1529968257,317.0
1529968302,322.0
1529968346,310.0
1529968391,309.0
1529968435,316.0
1529968480,313.0
1529968525,324.0
1529968569,310.0
1529968614,309.0
1529968658,308.0
1529968703,312.0
1529968748,309.0
1529968792,321.0
1529968837,316.0
1529968881,307.0
1529968926,317.0
1529968971,314.0
1529969015,318.0
1529969060,309.0
1529969104,316.0
1529969149,312.0
1529969194,312.0
1529969238,316.0
1529969283,313.0
1529969327,324.0
1529969372,314.0
1529969417,318.0
1529969461,321.0
1529969506,314.0
1529969551,321.0
1529969595,313.0
1529969640,311.0
1529969684,313.0
1529969729,311.0
1529969774,330.0
1529969818,322.0
1529969863,319.0
1529969907,317.0
1529969952,316.0
1529969997,305.0
1529970041,305.0
1529970086,317.0
1529970130,314.0
1529970175,313.0
1529970220,326.0
1529970264,318.0
1529970309,312.0
1529970353,313.0
1529970398,325.0
1529970443,322.0
1529970487,318.0
1529970532,318.0
1529970576,310.0
1529970621,312.0
1529970666,314.0
1529970710,307.0
1529970755,311.0
1529970800,316.0
1529970844,321.0
1529970889,315.0
1529970933,327.0
1529970978,325.0
1529971023,318.0
1529971067,309.0
1529971112,312.0
1529971156,317.0
1529971201,313.0
1529971246,312.0
1529971290,313.0
1529971335,308.0
1529971379,314.0
1529971424,318.0
1529971469,314.0
1529971513,309.0
1529971558,316.0
1529971602,300.0
1529971647,315.0
1529971692,315.0
1529971736,328.0
1529971781,310.0
1529971825,314.0
1529971870,320.0
1529971915,303.0
1529971959,320.0
1529972004,315.0
1529972049,321.0
1529972093,311.0
1529972138,320.0
1529972182,325.0
1529972227,323.0
1529972272,305.0
1529972316,319.0
1529972361,321.0
1529972405,319.0
1529972450,321.0
1529972495,320.0
1529972539,316.0
1529972584,312.0
1529972628,316.0
1529972673,326.0
1529972718,317.0
1529972762,318.0
1529972807,307.0
1529972852,313.0
1529972896,312.0
1529972941,309.0
1529972985,313.0
1529973030,315.0
1529973075,313.0
1529973119,318.0
1529973164,317.0
1529973209,327.0
1529973253,328.0
1529973298,320.0
1529973342,329.0
1529973387,316.0
1529973432,333.0
1529973476,324.0
1529973521,325.0
1529973565,333.0
1529973610,320.0
1529973655,323.0
1529973699,322.0
1529973744,318.0
1529973788,309.0
1529973833,318.0
1529973878,323.0
1529973922,310.0
1529973967,309.0
1529974011,332.0
1529974056,321.0
1529974101,333.0
1529974145,319.0
1529974190,324.0
1529974234,327.0
1529974279,317.0
1529974324,316.0
1529974368,321.0
1529974413,322.0
1529974458,320.0
1529974502,323.0
1529974547,314.0
1529974591,314.0
1529974636,315.0
1529974681,321.0
1529974725,325.0
1529974770,318.0
1529974814,319.0
1529974859,320.0
1529974904,320.0
1529974948,337.0
1529974993,326.0
1529975037,334.0
1529975082,322.0
1529975127,324.0
1529975171,324.0
1529975216,322.0
1529975260,322.0
1529975305,332.0
1529975350,333.0
1529975394,321.0
1529975439,332.0
1529975483,331.0
1529975528,330.0
1529975573,337.0
1529975617,321.0
1529975662,323.0
1529975706,325.0
1529975751,321.0
1529975796,313.0
1529975840,327.0
1529975885,315.0
1529975930,327.0
1529975974,335.0
1529976019,323.0
1529976064,335.0
1529976108,323.0
1529976153,313.0
1529976197,330.0
1529976242,330.0
1529976287,332.0
1529976331,336.0
1529976376,325.0
1529976420,336.0
1529976465,325.0
1529976510,331.0
1529976554,327.0
1529976599,337.0
1529976643,337.0
1529976688,326.0
1529976733,334.0
1529976777,334.0
1529976822,332.0
1529976867,333.0
1529976911,333.0
1529976956,333.0
1529977001,337.0
1529977045,337.0
1529977090,342.0
1529977135,345.0
1529977179,336.0
1529977224,339.0
1529977268,344.0
1529977313,332.0
1529977358,359.0
1529977402,343.0
1529977447,332.0
1529977491,344.0
1529977536,340.0
1529977581,341.0
1529977625,349.0
1529977670,346.0
1529977714,341.0
1529977759,346.0
1529977804,341.0
1529977848,349.0
1529977893,344.0
1529977937,348.0
1529977982,356.0
1529978027,338.0
1529978071,358.0
1529978116,351.0
1529978161,336.0
1529978205,348.0
1529978250,347.0
1529978294,358.0
1529978339,364.0
1529978384,357.0
1529978428,366.0
1529978473,370.0
1529978518,357.0
1529978562,368.0
1529978607,367.0
1529978651,369.0
1529978696,365.0
1529978741,361.0
1529978785,372.0
1529978830,364.0
1529978874,364.0
1529978919,366.0
1529978964,379.0
1529979008,370.0
1529979053,374.0
1529979097,366.0
1529979142,368.0
1529979187,375.0
1529979231,375.0
1529979276,373.0
1529979320,390.0
1529979365,387.0
1529979410,387.0
1529979454,390.0
1529979499,390.0
1529979544,382.0
1529979588,379.0
1529979633,388.0
1529979677,385.0
1529979722,388.0
1529979767,395.0
1529979811,389.0
1529979856,406.0
1529979901,390.0
1529979945,394.0
1529979990,398.0
1529980034,394.0
1529980079,397.0
1529980124,397.0
1529980168,400.0
1529980213,397.0
1529980258,402.0
1529980302,403.0
1529980347,406.0
1529980392,395.0
1529980436,408.0
1529980481,402.0
1529980525,406.0
1529980570,412.0
1529980615,419.0
1529980659,417.0
1529980704,405.0
1529980748,408.0
1529980793,429.0
1529980838,412.0
1529980882,419.0
1529980927,412.0
1529980972,417.0
1529981016,411.0
1529981061,415.0
1529981106,431.0
1529981150,424.0
1529981195,422.0
1529981240,428.0
1529981284,423.0
1529981329,418.0
1529981373,416.0
1529981418,411.0
1529981463,424.0
1529981507,427.0
1529981552,420.0
1529981596,430.0
1529981641,434.0
1529981686,441.0
1529981730,431.0
1529981775,432.0
1529981819,508.0
1529981864,457.0
1529981909,657.0
1529981953,470.0
1529981998,457.0
1529982042,461.0
1529982087,464.0
1529982132,471.0
1529982176,471.0
1529982221,467.0
1529982265,469.0
1529982310,466.0
1529982355,465.0
1529982399,469.0
1529982444,463.0
1529982489,459.0
1529982533,470.0
1529982578,483.0
1529982622,474.0
1529982667,469.0
1529982712,471.0
1529982756,483.0
1529982801,470.0
1529982845,477.0
1529982890,481.0
1529982935,477.0
1529982979,483.0
1529983024,479.0
1529983068,484.0
1529983113,484.0
1529983158,488.0
1529983202,481.0
1529983247,495.0
1529983291,499.0
1529983336,481.0
1529983381,512.0
1529983425,501.0
1529983470,495.0
1529983514,498.0
1529983559,505.0
1529983604,498.0
1529983648,497.0
1529983693,498.0
1529983738,506.0
1529983782,498.0
1529983827,505.0
1529983871,492.0
1529983916,498.0
1529983961,510.0
1529984005,513.0
1529984050,501.0
1529984094,485.0
1529984139,499.0
1529984184,508.0
1529984228,500.0
1529984273,510.0
1529984317,516.0
1529984362,513.0
1529984407,507.0
1529984451,521.0
1529984496,517.0
1529984540,515.0
1529984585,520.0
1529984630,514.0
1529984674,508.0
1529984719,523.0
1529984763,523.0
1529984808,532.0
1529984853,517.0
1529984897,523.0
1529984942,528.0
1529984987,524.0
1529985031,543.0
1529985076,526.0
1529985120,531.0
1529985165,516.0
1529985210,537.0
1529985254,536.0
1529985299,543.0
1529985343,531.0
1529985388,543.0
1529985433,524.0
1529985477,529.0
1529985522,545.0
1529985566,555.0
1529985611,531.0
1529985656,536.0
1529985700,538.0
1529985745,536.0
1529985789,540.0
1529985834,528.0
1529985879,532.0
1529985923,541.0
1529985968,547.0
1529986012,542.0
1529986057,532.0
1529986102,547.0
1529986146,551.0
1529986191,548.0
1529986236,550.0
1529986280,549.0
1529986325,544.0
1529986369,533.0
1529986414,537.0
1529986459,546.0
1529986503,550.0
1529986548,538.0
1529986592,561.0
1529986637,561.0
1529986682,555.0
1529986726,560.0
1529986771,568.0
1529986815,558.0
1529986860,561.0
1529986905,570.0
1529986949,559.0
1529986994,569.0
1529987038,550.0
1529987083,562.0
1529987128,576.0
1529987172,578.0
1529987217,567.0
1529987261,573.0
1529987306,566.0
1529987351,567.0
1529987395,581.0
1529987440,575.0
1529987485,579.0
1529987529,572.0
1529987574,569.0
1529987618,569.0
1529987663,565.0
1529987708,575.0
1529987752,577.0
1529987797,565.0
1529987841,567.0
1529987886,565.0
1529987931,555.0
1529987975,584.0
1529988020,568.0
1529988064,571.0
1529988109,567.0
1529988154,573.0
1529988198,567.0
1529988243,570.0
1529988287,563.0
1529988332,566.0
1529988377,577.0
1529988421,569.0
1529988466,576.0
1529988510,576.0
1529988555,573.0
1529988600,572.0
1529988644,582.0
1529988689,578.0
1529988734,558.0
1529988778,578.0
1529988823,584.0
1529988867,571.0
1529988912,581.0
1529988957,588.0
